comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-01-31,12,14.89,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-02-28,12,15.28,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-03-31,12,15.72,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-04-30,12,16.14,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-05-31,12,16.57,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-06-30,12,16.99,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-07-31,12,17.42,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-08-31,12,17.86,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-09-30,12,18.27,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. OSCAR DE OLIVEIRA SÁ NETO,2026-10-31,12,18.71,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2025-11-30,12,20.41,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2025-12-31,12,21.32,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-01-31,12,22.24,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-02-28,12,23.07,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-03-31,12,23.98,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-04-30,12,24.87,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-05-31,12,25.78,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-06-30,12,26.67,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-07-31,12,27.58,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-08-31,12,28.5,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-09-30,12,29.39,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. PAULO CÉSAR ALVES DAS NEVES,2026-10-31,12,30.3,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2025-11-30,12,9.7,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2025-12-31,12,9.8,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-01-31,12,9.89,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-02-28,12,9.97,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-03-31,12,10.07,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-04-30,12,10.16,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-05-31,12,10.25,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-06-30,12,10.34,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-07-31,12,10.44,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-08-31,12,10.53,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-09-30,12,10.62,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. REINALDO ALVES FERREIRA,2026-10-31,12,10.72,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2025-11-30,12,24.65,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2025-12-31,12,25.4,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-01-31,12,26.14,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-02-28,12,26.81,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-03-31,12,27.55,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-04-30,12,28.27,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-05-31,12,29.01,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-06-30,12,29.73,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-07-31,12,30.47,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-08-31,12,31.21,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-09-30,12,31.93,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. ROBERTO HORACIO REZENDE,2026-10-31,12,32.67,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2025-11-30,12,38.43,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2025-12-31,12,39.19,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-01-31,12,39.95,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-02-28,12,40.64,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-03-31,12,41.4,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-04-30,12,42.14,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-05-31,12,42.9,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-06-30,12,43.64,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-07-31,12,44.4,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-08-31,12,45.16,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-09-30,12,45.9,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. RODRIGO DE SILVEIRA,2026-10-31,12,46.66,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2025-11-30,12,19.28,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2025-12-31,12,20.13,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-01-31,12,20.97,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-02-28,12,21.74,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-03-31,12,22.58,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-04-30,12,23.4,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-05-31,12,24.25,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-06-30,12,25.07,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-07-31,12,25.91,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-08-31,12,26.76,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-09-30,12,27.58,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. RONNIE PAES SANDRE,2026-10-31,12,28.42,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2025-11-30,12,19.23,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2025-12-31,12,19.36,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-01-31,12,19.5,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-02-28,12,19.62,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-03-31,12,19.76,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-04-30,12,19.89,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-05-31,12,20.02,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-06-30,12,20.16,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-07-31,12,20.29,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-08-31,12,20.43,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-09-30,12,20.56,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. SEBASTIAO LUIZ FLEURY,2026-10-31,12,20.69,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2025-11-30,12,36.9,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2025-12-31,12,37.17,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-01-31,12,37.44,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-02-28,12,37.69,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-03-31,12,37.96,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-04-30,12,38.23,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-05-31,12,38.5,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-06-30,12,38.76,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-07-31,12,39.03,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-08-31,12,39.31,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-09-30,12,39.57,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. SERGIO MENDONÇA DE ARAÚJO,2026-10-31,12,39.84,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2025-11-30,12,28.26,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2025-12-31,12,29.58,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-01-31,12,30.91,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-02-28,12,32.1,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-03-31,12,33.42,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-04-30,12,34.7,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-05-31,12,36.02,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-06-30,12,37.3,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-07-31,12,38.63,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-08-31,12,39.95,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-09-30,12,41.23,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. SILVÂNIO DIVINO DE ALVARENGA,2026-10-31,12,42.55,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2025-11-30,12,18.82,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2025-12-31,12,19.67,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-01-31,12,20.52,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-02-28,12,21.29,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-03-31,12,22.15,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-04-30,12,22.97,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-05-31,12,23.82,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-06-30,12,24.65,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-07-31,12,25.5,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-08-31,12,26.35,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-09-30,12,27.17,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. SIVAL GUERRA PIRES,2026-10-31,12,28.03,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2025-11-30,12,31.42,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2025-12-31,12,31.81,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-01-31,12,32.2,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-02-28,12,32.55,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-03-31,12,32.93,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-04-30,12,33.31,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-05-31,12,33.7,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-06-30,12,34.07,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-07-31,12,34.46,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-08-31,12,34.85,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-09-30,12,35.22,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. VICENTE LOPES DA ROCHA JÚNIOR,2026-10-31,12,35.61,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2025-11-30,12,7.34,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2025-12-31,12,7.7,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-01-31,12,8.06,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-02-28,12,8.39,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-03-31,12,8.75,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-04-30,12,9.1,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-05-31,12,9.47,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-06-30,12,9.82,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-07-31,12,10.18,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-08-31,12,10.54,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-09-30,12,10.89,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILD AFONSO OGAWA,2026-10-31,12,11.26,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2025-11-30,12,17.25,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2025-12-31,12,17.44,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-01-31,12,17.62,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-02-28,12,17.79,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-03-31,12,17.98,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-04-30,12,18.16,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-05-31,12,18.35,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-06-30,12,18.53,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-07-31,12,18.71,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-08-31,12,18.9,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-09-30,12,19.08,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILLIAM COSTA MELLO,2026-10-31,12,19.27,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2025-11-30,12,5.72,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2025-12-31,12,5.9,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-01-31,12,6.07,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-02-28,12,6.22,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-03-31,12,6.39,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-04-30,12,6.56,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-05-31,12,6.73,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-06-30,12,6.9,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-07-31,12,7.07,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-08-31,12,7.24,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-09-30,12,7.41,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON DA SILVA DIAS,2026-10-31,12,7.58,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2025-11-30,12,14.23,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2025-12-31,12,14.8,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-01-31,12,15.37,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-02-28,12,15.88,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-03-31,12,16.45,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-04-30,12,17.0,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-05-31,12,17.57,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-06-30,12,18.12,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-07-31,12,18.69,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-08-31,12,19.26,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-09-30,12,19.81,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILSON SAFATLE FAIAD,2026-10-31,12,20.37,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2025-11-30,12,22.16,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2025-12-31,12,22.88,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-01-31,12,23.6,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-02-28,12,24.25,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-03-31,12,24.96,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-04-30,12,25.66,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-05-31,12,26.38,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-06-30,12,27.07,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-07-31,12,27.79,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-08-31,12,28.51,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-09-30,12,29.2,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. WILTON MÜLLER SALOMÃO,2026-10-31,12,29.92,12
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2025-11-30,12,39.52,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2025-12-31,12,40.25,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-01-31,12,40.98,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-02-28,12,41.64,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-03-31,12,42.37,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-04-30,12,43.07,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-05-31,12,43.8,7
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-06-30,12,44.51,8
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-07-31,12,45.24,9
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-08-31,12,45.97,10
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-09-30,12,46.67,11
TRIBUNAL DE JUSTIÇA,GABINETE DES. ÁTILA NAVES AMARAL,2026-10-31,12,47.4,12
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2025-11-30,12,17.63,1
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2025-12-31,12,18.04,2
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-01-31,12,18.44,3
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-02-28,12,18.81,4
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-03-31,12,19.21,5
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-04-30,12,19.6,6
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-05-31,12,20.01,7
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-06-30,12,20.4,8
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-07-31,12,20.8,9
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-08-31,12,21.21,10
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-09-30,12,21.6,11
TRIBUNAL DE JUSTIÇA,GABINETE DESA ANA CRISTINA RIBEIRO PETERNELLA FRANÇA,2026-10-31,12,22.01,12
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2025-11-30,12,49.44,1
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2025-12-31,12,50.8,2
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-01-31,12,52.16,3
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-02-28,12,53.39,4
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-03-31,12,54.76,5
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-04-30,12,56.07,6
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-05-31,12,57.44,7
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-06-30,12,58.75,8
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-07-31,12,60.12,9
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-08-31,12,61.48,10
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-09-30,12,62.8,11
TRIBUNAL DE JUSTIÇA,GABINETE DESA BEATRIZ FIGUEIREDO FRANCO,2026-10-31,12,64.16,12
TRIBUNAL DE JUSTIÇA,GABINETE DESA CAMILA NINA ERBETTA NASCIMENTO,2025-11-30,12,28.0,1
TRIBUNAL DE JUSTIÇA,GABINETE DESA CAMILA NINA ERBETTA NASCIMENTO,2025-12-31,12,29.26,2
TRIBUNAL DE JUSTIÇA,GABINETE DESA CAMILA NINA ERBETTA NASCIMENTO,2026-01-31,12,30.52,3
