comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
SÃO SIMÃO,Vara Judicial,2026-02-28,6,98.06,4
SÃO SIMÃO,Vara Judicial,2026-03-31,6,98.64,5
SÃO SIMÃO,Vara Judicial,2026-04-30,6,99.2,6
TAQUARAL DE GOIÁS,Vara Judicial,2025-11-30,6,94.57,1
TAQUARAL DE GOIÁS,Vara Judicial,2025-12-31,6,94.73,2
TAQUARAL DE GOIÁS,Vara Judicial,2026-01-31,6,94.89,3
TAQUARAL DE GOIÁS,Vara Judicial,2026-02-28,6,95.04,4
TAQUARAL DE GOIÁS,Vara Judicial,2026-03-31,6,95.2,5
TAQUARAL DE GOIÁS,Vara Judicial,2026-04-30,6,95.36,6
TRIBUNAL DE JUSTIÇA,GABINETE DE JUIZ SUBSTITUTO EM 2º GRAU DR. ROGERIO CARVALHO PINHEIRO,2025-11-30,6,5.84,1
TRIBUNAL DE JUSTIÇA,GABINETE DE JUIZ SUBSTITUTO EM 2º GRAU DR. ROGERIO CARVALHO PINHEIRO,2025-12-31,6,6.01,2
TRIBUNAL DE JUSTIÇA,GABINETE DE JUIZ SUBSTITUTO EM 2º GRAU DR. ROGERIO CARVALHO PINHEIRO,2026-01-31,6,6.18,3
TRIBUNAL DE JUSTIÇA,GABINETE DE JUIZ SUBSTITUTO EM 2º GRAU DR. ROGERIO CARVALHO PINHEIRO,2026-02-28,6,6.34,4
TRIBUNAL DE JUSTIÇA,GABINETE DE JUIZ SUBSTITUTO EM 2º GRAU DR. ROGERIO CARVALHO PINHEIRO,2026-03-31,6,6.51,5
TRIBUNAL DE JUSTIÇA,GABINETE DE JUIZ SUBSTITUTO EM 2º GRAU DR. ROGERIO CARVALHO PINHEIRO,2026-04-30,6,6.68,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADEGMAR JOSÉ FERREIRA,2025-11-30,6,12.7,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADEGMAR JOSÉ FERREIRA,2025-12-31,6,13.1,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADEGMAR JOSÉ FERREIRA,2026-01-31,6,13.5,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADEGMAR JOSÉ FERREIRA,2026-02-28,6,13.87,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADEGMAR JOSÉ FERREIRA,2026-03-31,6,14.27,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADEGMAR JOSÉ FERREIRA,2026-04-30,6,14.66,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADRIANO ROBERTO LINHARES CAMARGO,2025-11-30,6,25.81,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADRIANO ROBERTO LINHARES CAMARGO,2025-12-31,6,27.13,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADRIANO ROBERTO LINHARES CAMARGO,2026-01-31,6,28.45,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADRIANO ROBERTO LINHARES CAMARGO,2026-02-28,6,29.64,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADRIANO ROBERTO LINHARES CAMARGO,2026-03-31,6,30.95,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ADRIANO ROBERTO LINHARES CAMARGO,2026-04-30,6,32.23,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE BIZZOTTO,2025-11-30,6,4.76,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE BIZZOTTO,2025-12-31,6,4.91,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE BIZZOTTO,2026-01-31,6,5.05,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE BIZZOTTO,2026-02-28,6,5.18,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE BIZZOTTO,2026-03-31,6,5.33,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE BIZZOTTO,2026-04-30,6,5.47,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE DE MORAIS KAFURI,2025-11-30,6,22.24,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE DE MORAIS KAFURI,2025-12-31,6,23.08,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE DE MORAIS KAFURI,2026-01-31,6,23.92,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE DE MORAIS KAFURI,2026-02-28,6,24.68,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE DE MORAIS KAFURI,2026-03-31,6,25.52,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALEXANDRE DE MORAIS KAFURI,2026-04-30,6,26.33,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALGOMIRO CARVALHO NETO,2025-11-30,6,10.03,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALGOMIRO CARVALHO NETO,2025-12-31,6,10.08,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALGOMIRO CARVALHO NETO,2026-01-31,6,10.12,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALGOMIRO CARVALHO NETO,2026-02-28,6,10.16,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALGOMIRO CARVALHO NETO,2026-03-31,6,10.21,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALGOMIRO CARVALHO NETO,2026-04-30,6,10.25,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAIR GUERRA DA COSTA,2025-11-30,6,15.56,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAIR GUERRA DA COSTA,2025-12-31,6,15.86,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAIR GUERRA DA COSTA,2026-01-31,6,16.16,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAIR GUERRA DA COSTA,2026-02-28,6,16.42,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAIR GUERRA DA COSTA,2026-03-31,6,16.72,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAIR GUERRA DA COSTA,2026-04-30,6,17.01,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAMIRO GARCIA FILHO,2025-11-30,6,32.3,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAMIRO GARCIA FILHO,2025-12-31,6,33.28,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAMIRO GARCIA FILHO,2026-01-31,6,34.25,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAMIRO GARCIA FILHO,2026-02-28,6,35.13,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAMIRO GARCIA FILHO,2026-03-31,6,36.11,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ALTAMIRO GARCIA FILHO,2026-04-30,6,37.05,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ANDERSON MÁXIMO DE HOLANDA,2025-11-30,6,21.17,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ANDERSON MÁXIMO DE HOLANDA,2025-12-31,6,22.17,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ANDERSON MÁXIMO DE HOLANDA,2026-01-31,6,23.16,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ANDERSON MÁXIMO DE HOLANDA,2026-02-28,6,24.06,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ANDERSON MÁXIMO DE HOLANDA,2026-03-31,6,25.05,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ANDERSON MÁXIMO DE HOLANDA,2026-04-30,6,26.02,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. AURELIANO ALBUQUERQUE AMORIM,2025-11-30,6,6.68,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. AURELIANO ALBUQUERQUE AMORIM,2025-12-31,6,6.42,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. AURELIANO ALBUQUERQUE AMORIM,2026-01-31,6,6.17,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. AURELIANO ALBUQUERQUE AMORIM,2026-02-28,6,5.94,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. AURELIANO ALBUQUERQUE AMORIM,2026-03-31,6,5.68,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. AURELIANO ALBUQUERQUE AMORIM,2026-04-30,6,5.43,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. BRENO BOSS CACHAPUZ CAIADO,2025-11-30,6,17.98,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. BRENO BOSS CACHAPUZ CAIADO,2025-12-31,6,17.98,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. BRENO BOSS CACHAPUZ CAIADO,2026-01-31,6,17.98,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. BRENO BOSS CACHAPUZ CAIADO,2026-02-28,6,17.97,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. BRENO BOSS CACHAPUZ CAIADO,2026-03-31,6,17.97,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. BRENO BOSS CACHAPUZ CAIADO,2026-04-30,6,17.97,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARLOS ALBERTO FRANCA,2025-11-30,6,14.3,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARLOS ALBERTO FRANCA,2025-12-31,6,14.52,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARLOS ALBERTO FRANCA,2026-01-31,6,14.74,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARLOS ALBERTO FRANCA,2026-02-28,6,14.94,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARLOS ALBERTO FRANCA,2026-03-31,6,15.16,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARLOS ALBERTO FRANCA,2026-04-30,6,15.38,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARMECY ROSA MARIA A. DE OLIVEIRA,2025-11-30,6,12.07,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARMECY ROSA MARIA A. DE OLIVEIRA,2025-12-31,6,12.49,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARMECY ROSA MARIA A. DE OLIVEIRA,2026-01-31,6,12.92,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARMECY ROSA MARIA A. DE OLIVEIRA,2026-02-28,6,13.3,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARMECY ROSA MARIA A. DE OLIVEIRA,2026-03-31,6,13.73,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. CARMECY ROSA MARIA A. DE OLIVEIRA,2026-04-30,6,14.14,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. DELINTRO BELO DE ALMEIDA FILHO,2025-11-30,6,17.95,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. DELINTRO BELO DE ALMEIDA FILHO,2025-12-31,6,18.45,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. DELINTRO BELO DE ALMEIDA FILHO,2026-01-31,6,18.95,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. DELINTRO BELO DE ALMEIDA FILHO,2026-02-28,6,19.4,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. DELINTRO BELO DE ALMEIDA FILHO,2026-03-31,6,19.9,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. DELINTRO BELO DE ALMEIDA FILHO,2026-04-30,6,20.38,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. DONIZETE MARTINS DE OLIVEIRA,2025-11-30,6,10.64,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. DONIZETE MARTINS DE OLIVEIRA,2025-12-31,6,11.02,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. DONIZETE MARTINS DE OLIVEIRA,2026-01-31,6,11.39,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. DONIZETE MARTINS DE OLIVEIRA,2026-02-28,6,11.73,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. DONIZETE MARTINS DE OLIVEIRA,2026-03-31,6,12.11,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. DONIZETE MARTINS DE OLIVEIRA,2026-04-30,6,12.47,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDISON MIGUEL DA SILVA JR,2025-11-30,6,38.93,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDISON MIGUEL DA SILVA JR,2025-12-31,6,39.99,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDISON MIGUEL DA SILVA JR,2026-01-31,6,41.06,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDISON MIGUEL DA SILVA JR,2026-02-28,6,42.02,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDISON MIGUEL DA SILVA JR,2026-03-31,6,43.08,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDISON MIGUEL DA SILVA JR,2026-04-30,6,44.11,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDUARDO ABDON MOURA,2025-11-30,6,49.32,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDUARDO ABDON MOURA,2025-12-31,6,51.62,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDUARDO ABDON MOURA,2026-01-31,6,53.92,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDUARDO ABDON MOURA,2026-02-28,6,56.0,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDUARDO ABDON MOURA,2026-03-31,6,58.3,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. EDUARDO ABDON MOURA,2026-04-30,6,60.52,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ELISEU JOSÉ TAVEIRA VIEIRA,2025-11-30,6,19.31,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ELISEU JOSÉ TAVEIRA VIEIRA,2025-12-31,6,19.81,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ELISEU JOSÉ TAVEIRA VIEIRA,2026-01-31,6,20.3,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ELISEU JOSÉ TAVEIRA VIEIRA,2026-02-28,6,20.75,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ELISEU JOSÉ TAVEIRA VIEIRA,2026-03-31,6,21.25,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ELISEU JOSÉ TAVEIRA VIEIRA,2026-04-30,6,21.73,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIANO ABEL DE ARAGÃO FERNANDES,2025-11-30,6,23.46,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIANO ABEL DE ARAGÃO FERNANDES,2025-12-31,6,23.76,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIANO ABEL DE ARAGÃO FERNANDES,2026-01-31,6,24.05,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIANO ABEL DE ARAGÃO FERNANDES,2026-02-28,6,24.31,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIANO ABEL DE ARAGÃO FERNANDES,2026-03-31,6,24.6,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIANO ABEL DE ARAGÃO FERNANDES,2026-04-30,6,24.88,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIO CRISTOVAO DE CAMPOS FARIA,2025-11-30,6,12.14,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIO CRISTOVAO DE CAMPOS FARIA,2025-12-31,6,12.46,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIO CRISTOVAO DE CAMPOS FARIA,2026-01-31,6,12.78,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIO CRISTOVAO DE CAMPOS FARIA,2026-02-28,6,13.07,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIO CRISTOVAO DE CAMPOS FARIA,2026-03-31,6,13.39,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. FABIO CRISTOVAO DE CAMPOS FARIA,2026-04-30,6,13.7,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO BRAGA VIGGIANO,2025-11-30,6,55.47,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO BRAGA VIGGIANO,2025-12-31,6,58.18,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO BRAGA VIGGIANO,2026-01-31,6,60.89,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO BRAGA VIGGIANO,2026-02-28,6,63.35,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO BRAGA VIGGIANO,2026-03-31,6,66.06,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO BRAGA VIGGIANO,2026-04-30,6,68.68,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE CASTRO MESQUITA,2025-11-30,6,62.23,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE CASTRO MESQUITA,2025-12-31,6,64.06,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE CASTRO MESQUITA,2026-01-31,6,65.9,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE CASTRO MESQUITA,2026-02-28,6,67.55,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE CASTRO MESQUITA,2026-03-31,6,69.39,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE CASTRO MESQUITA,2026-04-30,6,71.16,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE MELLO XAVIER,2025-11-30,6,16.64,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE MELLO XAVIER,2025-12-31,6,17.02,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE MELLO XAVIER,2026-01-31,6,17.39,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE MELLO XAVIER,2026-02-28,6,17.73,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE MELLO XAVIER,2026-03-31,6,18.11,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO DE MELLO XAVIER,2026-04-30,6,18.47,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO RIBEIRO MONTEFUSCO,2025-11-30,6,15.92,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO RIBEIRO MONTEFUSCO,2025-12-31,6,16.18,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO RIBEIRO MONTEFUSCO,2026-01-31,6,16.43,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO RIBEIRO MONTEFUSCO,2026-02-28,6,16.67,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO RIBEIRO MONTEFUSCO,2026-03-31,6,16.92,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. FERNANDO RIBEIRO MONTEFUSCO,2026-04-30,6,17.17,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. GERSON SANTANA CINTRA,2025-11-30,6,31.22,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. GERSON SANTANA CINTRA,2025-12-31,6,31.97,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. GERSON SANTANA CINTRA,2026-01-31,6,32.71,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. GERSON SANTANA CINTRA,2026-02-28,6,33.39,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. GERSON SANTANA CINTRA,2026-03-31,6,34.13,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. GERSON SANTANA CINTRA,2026-04-30,6,34.86,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. GILBERTO MARQUES FILHO,2025-11-30,6,52.41,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. GILBERTO MARQUES FILHO,2025-12-31,6,53.85,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. GILBERTO MARQUES FILHO,2026-01-31,6,55.3,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. GILBERTO MARQUES FILHO,2026-02-28,6,56.61,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. GILBERTO MARQUES FILHO,2026-03-31,6,58.05,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. GILBERTO MARQUES FILHO,2026-04-30,6,59.45,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. GUILHERME GUTEMBERG ISAC PINTO,2025-11-30,6,26.27,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. GUILHERME GUTEMBERG ISAC PINTO,2025-12-31,6,26.8,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. GUILHERME GUTEMBERG ISAC PINTO,2026-01-31,6,27.33,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. GUILHERME GUTEMBERG ISAC PINTO,2026-02-28,6,27.81,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. GUILHERME GUTEMBERG ISAC PINTO,2026-03-31,6,28.34,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. GUILHERME GUTEMBERG ISAC PINTO,2026-04-30,6,28.86,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. HEBER CARLOS DE OLIVEIRA,2025-11-30,6,14.9,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. HEBER CARLOS DE OLIVEIRA,2025-12-31,6,15.11,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. HEBER CARLOS DE OLIVEIRA,2026-01-31,6,15.32,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. HEBER CARLOS DE OLIVEIRA,2026-02-28,6,15.51,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. HEBER CARLOS DE OLIVEIRA,2026-03-31,6,15.72,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. HEBER CARLOS DE OLIVEIRA,2026-04-30,6,15.92,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITAMAR DE LIMA,2025-11-30,6,47.46,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITAMAR DE LIMA,2025-12-31,6,48.56,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITAMAR DE LIMA,2026-01-31,6,49.65,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITAMAR DE LIMA,2026-02-28,6,50.64,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITAMAR DE LIMA,2026-03-31,6,51.73,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITAMAR DE LIMA,2026-04-30,6,52.79,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITANEY FRANCISCO CAMPOS,2025-11-30,6,15.42,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITANEY FRANCISCO CAMPOS,2025-12-31,6,15.85,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITANEY FRANCISCO CAMPOS,2026-01-31,6,16.29,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITANEY FRANCISCO CAMPOS,2026-02-28,6,16.69,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITANEY FRANCISCO CAMPOS,2026-03-31,6,17.13,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. ITANEY FRANCISCO CAMPOS,2026-04-30,6,17.55,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. IVO FAVARO,2025-11-30,6,19.27,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. IVO FAVARO,2025-12-31,6,20.04,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. IVO FAVARO,2026-01-31,6,20.81,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. IVO FAVARO,2026-02-28,6,21.51,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. IVO FAVARO,2026-03-31,6,22.28,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. IVO FAVARO,2026-04-30,6,23.02,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. JEOVA SARDINHA DE MORAES,2025-11-30,6,53.02,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. JEOVA SARDINHA DE MORAES,2025-12-31,6,55.6,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. JEOVA SARDINHA DE MORAES,2026-01-31,6,58.17,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. JEOVA SARDINHA DE MORAES,2026-02-28,6,60.5,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. JEOVA SARDINHA DE MORAES,2026-03-31,6,63.08,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. JEOVA SARDINHA DE MORAES,2026-04-30,6,65.57,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. JERONYMO PEDRO VILLAS BOAS,2025-11-30,6,30.72,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. JERONYMO PEDRO VILLAS BOAS,2025-12-31,6,31.32,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. JERONYMO PEDRO VILLAS BOAS,2026-01-31,6,31.92,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. JERONYMO PEDRO VILLAS BOAS,2026-02-28,6,32.46,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. JERONYMO PEDRO VILLAS BOAS,2026-03-31,6,33.06,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. JERONYMO PEDRO VILLAS BOAS,2026-04-30,6,33.64,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ CARLOS DUARTE,2025-11-30,6,11.45,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ CARLOS DUARTE,2025-12-31,6,11.54,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ CARLOS DUARTE,2026-01-31,6,11.63,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ CARLOS DUARTE,2026-02-28,6,11.72,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ CARLOS DUARTE,2026-03-31,6,11.81,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ CARLOS DUARTE,2026-04-30,6,11.9,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PAGANUCCI JÚNIOR,2025-11-30,6,6.9,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PAGANUCCI JÚNIOR,2025-12-31,6,7.08,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PAGANUCCI JÚNIOR,2026-01-31,6,7.27,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PAGANUCCI JÚNIOR,2026-02-28,6,7.44,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PAGANUCCI JÚNIOR,2026-03-31,6,7.63,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PAGANUCCI JÚNIOR,2026-04-30,6,7.82,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PROTO DE OLIVEIRA,2025-11-30,6,23.91,1
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PROTO DE OLIVEIRA,2025-12-31,6,24.53,2
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PROTO DE OLIVEIRA,2026-01-31,6,25.15,3
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PROTO DE OLIVEIRA,2026-02-28,6,25.71,4
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PROTO DE OLIVEIRA,2026-03-31,6,26.33,5
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ PROTO DE OLIVEIRA,2026-04-30,6,26.92,6
TRIBUNAL DE JUSTIÇA,GABINETE DES. JOSÉ RICARDO MARCOS MACHADO,2025-11-30,6,24.87,1
